Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
From Individual to Whole: Reducing Intra-class Variance by Feature Aggregation,International Journal of Computer Vision,,,,10.1007/s11263-021-01569-2,Zhaoxiang ZhangChuanchen LuoHaiping WuYuntao ChenNaiyan WangChunfeng Song,2022,https://link.springer.com/article/10.1007/s11263-021-01569-2,Article
PDPNN: Modeling User Personal Dynamic Preference for Next Point-of-Interest Recommendation,Computational Science – ICCS 2020,,,,10.1007/978-3-030-50433-5_4,Jinwen ZhongCan MaJiang ZhouWeiping Wang,2020,https://link.springer.com/chapter/10.1007/978-3-030-50433-5_4,Conference paper
Provenance Supporting Hyperparameter Analysis in Deep Neural Networks,Provenance and Annotation of Data and Processes,,,,10.1007/978-3-030-80960-7_2,Débora PinaLiliane KunstmannDaniel de OliveiraPatrick ValduriezMarta Mattoso,2021,https://link.springer.com/chapter/10.1007/978-3-030-80960-7_2,Conference paper
Enabling Machine Learning on the Edge Using SRAM Conserving Efficient Neural Networks Execution Approach,Machine Learning and Knowledge Discovery in Databases. Applied Data Science Track,,,,10.1007/978-3-030-86517-7_2,Bharath SudharsanPankesh PatelJohn G. BreslinMuhammad Intizar Ali,2021,https://link.springer.com/chapter/10.1007/978-3-030-86517-7_2,Conference paper
Automatically recommending components for issue reports using deep learning,Empirical Software Engineering,,,,10.1007/s10664-020-09898-5,Morakot ChoetkiertikulHoa Khanh DamTruyen TranTrang PhamChaiyong RagkhitwetsagulAditya Ghose,2021,https://link.springer.com/article/10.1007/s10664-020-09898-5,Article
Predicting Human Mobility with Self-attention and Feature Interaction,Web and Big Data,,,,10.1007/978-3-030-60290-1_9,Jingang JiangShuo TaoDefu LianZhenya HuangEnhong Chen,2020,https://link.springer.com/chapter/10.1007/978-3-030-60290-1_9,Conference paper
Algebraic aggregation of random forests: towards explainability and rapid evaluation,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-021-00635-x,Frederik GossenBernhard Steffen,2021,https://link.springer.com/article/10.1007/s10009-021-00635-x,Article
TCL: Tensor-CNN-LSTM for Travel Time Prediction with Sparse Trajectory Data,Database Systems for Advanced Applications,,,,10.1007/978-3-030-18590-9_39,Yibin ShenJiaxun HuaCheqing JinDingjiang Huang,2019,https://link.springer.com/chapter/10.1007/978-3-030-18590-9_39,Conference paper
Improving graph-based label propagation algorithm with group partition for fraud detection,Applied Intelligence,,,,10.1007/s10489-020-01724-1,Jiahui WangYi GuoXinxiu WenZhihong WangZhen LiMinwei Tang,2020,https://link.springer.com/article/10.1007/s10489-020-01724-1,Article
Long-term time-series pollution forecast using statistical and deep learning methods,Neural Computing and Applications,,,,10.1007/s00521-021-05901-2,Pritthijit NathPratik SahaAsif Iqbal MiddyaSarbani Roy,2021,https://link.springer.com/article/10.1007/s00521-021-05901-2,Article
Predicting Traffic Flow Based on Encoder-Decoder Framework,"Collaborative Computing: Networking, Applications and Worksharing",,,,10.1007/978-3-030-30146-0_36,Xiaosen ZhengZikun YangLiwen LiuLi Kuang,2019,https://link.springer.com/chapter/10.1007/978-3-030-30146-0_36,Conference paper
A Drift-Based Dynamic Ensemble Members Selection Using Clustering for Time Series Forecasting,Machine Learning and Knowledge Discovery in Databases,,,,10.1007/978-3-030-46150-8_40,Amal SaadallahFlorian PriebeKatharina Morik,2020,https://link.springer.com/chapter/10.1007/978-3-030-46150-8_40,Conference paper
A comprehensive survey of loss functions and metrics in deep learning,Artificial Intelligence Review,,,,10.1007/s10462-025-11198-7,Juan TervenDiana-Margarita Cordova-EsparzaJulio-Alejandro Romero-GonzálezAlfonso Ramírez-PedrazaE. A. Chávez-Urbiola,2025,https://link.springer.com/article/10.1007/s10462-025-11198-7,Article
Neural Networks Merging Semantic and Non-semantic Features for Opinion Spam Detection,Natural Language Processing and Chinese Computing,,,,10.1007/978-3-030-32233-5_45,Chengzhi JiangXianguo Zhang,2019,https://link.springer.com/chapter/10.1007/978-3-030-32233-5_45,Conference paper
Discrimination-Aware Domain Adversarial Neural Network,Journal of Computer Science and Technology,,,,10.1007/s11390-020-9969-4,Yun-Yun WangJian-Min GuChao WangSong-Can ChenHui Xue,2020,https://link.springer.com/article/10.1007/s11390-020-9969-4,Article
Introducing a Vector Space Model to Perform a Proactive Credit Scoring,"Knowledge Discovery, Knowledge Engineering and Knowledge Management",,,,10.1007/978-3-319-99701-8_6,Roberto SaiaSalvatore Carta,2019,https://link.springer.com/chapter/10.1007/978-3-319-99701-8_6,Conference paper
A survey of deep learning for industrial visual anomaly detection,Artificial Intelligence Review,,,,10.1007/s10462-025-11287-7,Zhuo LiYuhao YanXiangheng WangYifei GeLin Meng,2025,https://link.springer.com/article/10.1007/s10462-025-11287-7,Article
Flood Forecasting Using Artificial Neural Network for Kalu Ganga,Artificial Intelligence,,,,10.1007/978-981-13-9129-3_7,Dhananjali GamageKalani Ilmini,2019,https://link.springer.com/chapter/10.1007/978-981-13-9129-3_7,Conference paper
COLIN: A Cache-Conscious Dynamic Learned Index with High Read/Write Performance,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1348-2,Zhou ZhangPei-Quan JinXiao-Liang WangYan-Qi LvShou-Hong WanXi-Ke Xie,2021,https://link.springer.com/article/10.1007/s11390-021-1348-2,Article
The importance of interpretability and visualization in machine learning for applications in medicine and health care,Neural Computing and Applications,,,,10.1007/s00521-019-04051-w,Alfredo Vellido,2019,https://link.springer.com/article/10.1007/s00521-019-04051-w,Article
CPAS: the UK’s national machine learning-based hospital capacity planning system for COVID-19,Machine Learning,,,,10.1007/s10994-020-05921-4,Zhaozhi QianAhmed M. AlaaMihaela van der Schaar,2020,https://link.springer.com/article/10.1007/s10994-020-05921-4,Article
A General Framework for Deep Supervised Discrete Hashing,International Journal of Computer Vision,,,,10.1007/s11263-020-01327-w,Qi LiZhenan SunRan HeTieniu Tan,2020,https://link.springer.com/article/10.1007/s11263-020-01327-w,Article
Run-Time Class Generation: Algorithms for Union of Homogeneous and Inhomogeneous Classes,Information and Software Technologies,,,,10.1007/978-3-030-30275-7_12,Dmytro O. Terletskyi,2019,https://link.springer.com/chapter/10.1007/978-3-030-30275-7_12,Conference paper
Bigflow: A General Optimization Layer for Distributed Computing Frameworks,Journal of Computer Science and Technology,,,,10.1007/s11390-020-9702-3,Yun-Cong ZhangXiao-Yang WangCong WangYao XuJian-Wei ZhangXiao-Dong LinGuang-Yu SunGong-Lin ZhengShan-Hui YinXian-Jin YeLi LiZhan SongDong-Dong Miao,2020,https://link.springer.com/article/10.1007/s11390-020-9702-3,Article
Multiple Instance Learning with Bag-Level Randomized Trees,Machine Learning and Knowledge Discovery in Databases,,,,10.1007/978-3-030-10925-7_16,Tomáš KomárekPetr Somol,2019,https://link.springer.com/chapter/10.1007/978-3-030-10925-7_16,Conference paper
Towards Automated Support for Conceptual Model Diagnosis and Repair,Advances in Conceptual Modeling,,,,10.1007/978-3-030-65847-2_2,Mattia FumagalliTiago Prince SalesGiancarlo Guizzardi,2020,https://link.springer.com/chapter/10.1007/978-3-030-65847-2_2,Conference paper
Bedsore Ulcer Detection Using Support Vector Machine,Data Science and Analytics,,,,10.1007/978-981-15-5827-6_2,Anand UpadhyayNida BaigAnishka Pereira,2020,https://link.springer.com/chapter/10.1007/978-981-15-5827-6_2,Conference paper
Enhancing the Programmability and Performance Portability of GPU Tensor Operations,Euro-Par 2019: Parallel Processing,,,,10.1007/978-3-030-29400-7_16,Arya MazaheriJohannes SchulteMatthew W. MoskewiczFelix WolfAli Jannesari,2019,https://link.springer.com/chapter/10.1007/978-3-030-29400-7_16,Conference paper
AutoMSC: Automatic Assignment of Mathematics Subject Classification Labels,Intelligent Computer Mathematics,,,,10.1007/978-3-030-53518-6_15,Moritz SchubotzPhilipp ScharpfOlaf TeschkeAndreas KühnemundCorinna BreitingerBela Gipp,2020,https://link.springer.com/chapter/10.1007/978-3-030-53518-6_15,Conference paper
Constructive Aggregation and Its Application to Forecasting with Dynamic Ensembles,Machine Learning and Knowledge Discovery in Databases,,,,10.1007/978-3-030-10925-7_38,Vitor CerqueiraFabio PintoLuis TorgoCarlos SoaresNuno Moniz,2019,https://link.springer.com/chapter/10.1007/978-3-030-10925-7_38,Conference paper
Recent trends in deep learning based personality detection,Artificial Intelligence Review,,,,10.1007/s10462-019-09770-z,Yash MehtaNavonil MajumderAlexander GelbukhErik Cambria,2019,https://link.springer.com/article/10.1007/s10462-019-09770-z,Article
Accelerating Deep Learning Inference with Cross-Layer Data Reuse on GPUs,Euro-Par 2020: Parallel Processing,,,,10.1007/978-3-030-57675-2_14,Xueying WangGuangli LiXiao DongJiansong LiLei LiuXiaobing Feng,2020,https://link.springer.com/chapter/10.1007/978-3-030-57675-2_14,Conference paper
A Neuro-fuzzy approach for user behaviour classification and prediction,Journal of Cloud Computing,,,,10.1186/s13677-019-0144-9,Atta-ur-RahmanSujata DashAshish Kr. LuhachNaveen ChilamkurtiSeungmin BaekYunyoung Nam,2019,https://link.springer.com/article/10.1186/s13677-019-0144-9,Article
Complex Localization in the Multiple Instance Learning Context,New Frontiers in Mining Complex Patterns,,,,10.1007/978-3-319-78680-3_7,Dan-Ovidiu GraurRăzvan-Alexandru MarişRodica PotoleaMihaela DînşoreanuCamelia Lemnaru,2018,https://link.springer.com/chapter/10.1007/978-3-319-78680-3_7,Conference paper
Improving Symbolic Automata Learning with Concolic Execution,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-030-45234-6_1,Donato ClunPhillip van HeerdenAntonio FilieriWillem Visser,2020,https://link.springer.com/chapter/10.1007/978-3-030-45234-6_1,Conference paper
Feature-Based Time Series Classification for Service Request Opening Prediction in the Telecom Industry,Progress in Artificial Intelligence,,,,10.1007/978-3-030-30244-3_11,Fabíola S. F. PereiraAndré C. P. L. F. CarvalhoRafael AssisMaxley CostaElaine R. FariaRita Maria Silva JuliaUmberto BarcelosJony Melo,2019,https://link.springer.com/chapter/10.1007/978-3-030-30244-3_11,Conference paper
Using meta-heuristics and machine learning for software optimization of parallel computing systems: a systematic literature review,Computing,,,,10.1007/s00607-018-0614-9,Suejb MemetiSabri PllanaAlécio BinottoJoanna KołodziejIvona Brandic,2018,https://link.springer.com/article/10.1007/s00607-018-0614-9,Article
Inferring Personality Traits from Attentive Regions of User Liked Images Via Weakly Supervised Dual Convolutional Network,Neural Processing Letters,,,,10.1007/s11063-019-09987-7,Hancheng ZhuLeida LiHongyan JiangAllen Tan,2019,https://link.springer.com/article/10.1007/s11063-019-09987-7,Article
"EnsP<sup>KDE</sup>&amp;IncL<sup>KDE</sup>: a hybrid time series prediction algorithm integrating dynamic ensemble pruning, incremental learning, and kernel density estimation",Applied Intelligence,,,,10.1007/s10489-020-01802-4,Gangliang ZhuQun Dai,2020,https://link.springer.com/article/10.1007/s10489-020-01802-4,Article
Multi-task Network Learning Representation Features of Attributes and Identity for Person Re-identification,Biometric Recognition,,,,10.1007/978-3-319-97909-0_73,Junqian WangMengsi Lyu,2018,https://link.springer.com/chapter/10.1007/978-3-319-97909-0_73,Conference paper
Expert2Vec: Distributed Expert Representation Learning in Question Answering Community,Advanced Data Mining and Applications,,,,10.1007/978-3-030-35231-8_21,Xiaocong ChenChaoran HuangXiang ZhangXianzhi WangWei LiuLina Yao,2019,https://link.springer.com/chapter/10.1007/978-3-030-35231-8_21,Conference paper
Unified Framework for Joint Attribute Classification and Person Re-identification,Artificial Neural Networks and Machine Learning – ICANN 2018,,,,10.1007/978-3-030-01418-6_63,Chenxin SunNa JiangLei ZhangYuehua WangWei WuZhong Zhou,2018,https://link.springer.com/chapter/10.1007/978-3-030-01418-6_63,Conference paper
Improving Multiple-Instance Learning via Disambiguation by Considering Generalization,Wireless Internet,,,,10.1007/978-3-319-90802-1_37,Lu ZhaoYoujian YuHao ChenLiming Yuan,2018,https://link.springer.com/chapter/10.1007/978-3-319-90802-1_37,Conference paper
Efficient feature selection and classification algorithm based on PSO and rough sets,Neural Computing and Applications,,,,10.1007/s00521-017-3317-9,Ramesh Kumar HudaHaider Banka,2018,https://link.springer.com/article/10.1007/s00521-017-3317-9,Article
Automated Cash Mining Attacks on Mobile Advertising Networks,Information Security and Privacy,,,,10.1007/978-3-030-21548-4_40,Woojoong JiTaeyun KimKuyju KimHyoungshick Kim,2019,https://link.springer.com/chapter/10.1007/978-3-030-21548-4_40,Conference paper
Weighted Multi-view Deep Neural Networks for Weather Forecasting,Artificial Neural Networks and Machine Learning – ICANN 2018,,,,10.1007/978-3-030-01424-7_48,Zahra KarevanLynn HouthuysJohan A. K. Suykens,2018,https://link.springer.com/chapter/10.1007/978-3-030-01424-7_48,Conference paper
The Day-Ahead Electricity Price Forecasting Based on Stacked CNN and LSTM,Intelligence Science and Big Data Engineering,,,,10.1007/978-3-030-02698-1_19,Xiaolong XieWei XuHongzhi Tan,2018,https://link.springer.com/chapter/10.1007/978-3-030-02698-1_19,Conference paper
Performance Analysis of Time Series Forecasting Using Machine Learning Algorithms for Prediction of Ebola Casualties,Applications of Computing and Communication Technologies,,,,10.1007/978-981-13-2035-4_28,Manish Kumar PandeyKarthikeyan Subbiah,2018,https://link.springer.com/chapter/10.1007/978-981-13-2035-4_28,Conference paper
Using Dynamic Compilation to Achieve Ninja Performance for CNN Training on Many-Core Processors,Euro-Par 2018: Parallel Processing,,,,10.1007/978-3-319-96983-1_19,Ankush MandalRajkishore BarikVivek Sarkar,2018,https://link.springer.com/chapter/10.1007/978-3-319-96983-1_19,Conference paper
CHIRPS: Explaining random forest classification,Artificial Intelligence Review,,,,10.1007/s10462-020-09833-6,Julian HatwellMohamed Medhat GaberR. Muhammad Atif Azad,2020,https://link.springer.com/article/10.1007/s10462-020-09833-6,Article
Improved Review Sentiment Analysis with a Syntax-Aware Encoder,Web and Big Data,,,,10.1007/978-3-030-26075-0_6,Jiangfeng ZengMing YangKe ZhouXiao MaYangtao WangXiaodong XuZhili Xiao,2019,https://link.springer.com/chapter/10.1007/978-3-030-26075-0_6,Conference paper
The Study of Neural Networks Effective Architectures for Patents Images Processing,Creativity in Intelligent Technologies and Data Science,,,,10.1007/978-3-030-29750-3_3,Alla G. KravetsSergey KolesnikovNatalia SalnikovaMikhail LempertOlga Poplavskaya,2019,https://link.springer.com/chapter/10.1007/978-3-030-29750-3_3,Conference paper
Multi-level Sequence GAN for Group Activity Recognition,Computer Vision – ACCV 2018,,,,10.1007/978-3-030-20887-5_21,Harshala GammulleSimon DenmanSridha SridharanClinton Fookes,2019,https://link.springer.com/chapter/10.1007/978-3-030-20887-5_21,Conference paper
Supervised Hashing with Recurrent Scaling,Web and Big Data,,,,10.1007/978-3-030-26075-0_4,Xiyao FuYi BinZheng WangQin WeiSi Chen,2019,https://link.springer.com/chapter/10.1007/978-3-030-26075-0_4,Conference paper
Relaxation-Free Deep Hashing via Policy Gradient,Computer Vision – ECCV 2018,,,,10.1007/978-3-030-01225-0_9,Xin YuanLiangliang RenJiwen LuJie Zhou,2018,https://link.springer.com/chapter/10.1007/978-3-030-01225-0_9,Conference paper
Deep Supervised Hashing for Fast Image Retrieval,International Journal of Computer Vision,,,,10.1007/s11263-019-01174-4,Haomiao LiuRuiping WangShiguang ShanXilin Chen,2019,https://link.springer.com/article/10.1007/s11263-019-01174-4,Article
Detecting Complex Sensitive Information via Phrase Structure in Recursive Neural Networks,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-3-319-93040-4_30,Jan NeerbekIra AssentPeter Dolog,2018,https://link.springer.com/chapter/10.1007/978-3-319-93040-4_30,Conference paper
Towards Conceptual Models for Machine Learning Computations,Conceptual Modeling,,,,10.1007/978-3-030-00847-5_1,Ernesto DamianiFulvio Frati,2018,https://link.springer.com/chapter/10.1007/978-3-030-00847-5_1,Conference paper
Field Support Vector Regression,Neural Information Processing,,,,10.1007/978-3-319-70087-8_72,Haochuan JiangKaizhu HuangRui Zhang,2017,https://link.springer.com/chapter/10.1007/978-3-319-70087-8_72,Conference paper
Tversky Loss Function for Image Segmentation Using 3D Fully Convolutional Deep Networks,Machine Learning in Medical Imaging,,,,10.1007/978-3-319-67389-9_44,Seyed Sadegh Mohseni SalehiDeniz ErdogmusAli Gholipour,2017,https://link.springer.com/chapter/10.1007/978-3-319-67389-9_44,Conference paper
Hard-Aware Point-to-Set Deep Metric for Person Re-identification,Computer Vision – ECCV 2018,,,,10.1007/978-3-030-01270-0_12,Rui YuZhiyong DouSong BaiZhaoxiang ZhangYongchao XuXiang Bai,2018,https://link.springer.com/chapter/10.1007/978-3-030-01270-0_12,Conference paper
Semi-convolutional Operators for Instance Segmentation,Computer Vision – ECCV 2018,,,,10.1007/978-3-030-01246-5_6,David NovotnySamuel AlbanieDiane LarlusAndrea Vedaldi,2018,https://link.springer.com/chapter/10.1007/978-3-030-01246-5_6,Conference paper
A Study on CART Based on Maximum Probabilistic-Based Rough Set,Mining Intelligence and Knowledge Exploration,,,,10.1007/978-3-319-71928-3_39,Utpal PalSharmistha Bhattacharya (Halder)Kalyani Debnath,2017,https://link.springer.com/chapter/10.1007/978-3-319-71928-3_39,Conference paper
Deep learning-based personality recognition from text posts of online social networks,Applied Intelligence,,,,10.1007/s10489-018-1212-4,Di XueLifa WuZheng HongShize GuoLiang GaoZhiyong WuXiaofeng ZhongJianshan Sun,2018,https://link.springer.com/article/10.1007/s10489-018-1212-4,Article
On Retargeting the AI Programming Framework to New Hardwares,Network and Parallel Computing,,,,10.1007/978-3-030-05677-3_4,Jiacheng ZhaoYisong ChangDenghui LiChunwei XiaHuimin CuiKe ZhangXiaobing Feng,2018,https://link.springer.com/chapter/10.1007/978-3-030-05677-3_4,Conference paper
An Improved Feedback Wavelet Neural Network for Short-Term Passenger Entrance Flow Prediction in Shanghai Subway System,Neural Information Processing,,,,10.1007/978-3-319-70139-4_4,Bo ZhangShuqiu LiLiping HuangYongjian Yang,2017,https://link.springer.com/chapter/10.1007/978-3-319-70139-4_4,Conference paper
Learning to Index in Large-Scale Datasets,MultiMedia Modeling,,,,10.1007/978-3-319-73603-7_25,Amorntip PrayoonwongCheng-Hsien WangChih-Yi Chiu,2018,https://link.springer.com/chapter/10.1007/978-3-319-73603-7_25,Conference paper
Training Deep Ranking Model with Weak Relevance Labels,Databases Theory and Applications,,,,10.1007/978-3-319-68155-9_16,Cheng LuoYukun ZhengJiaxin MaoYiqun LiuMin ZhangShaoping Ma,2017,https://link.springer.com/chapter/10.1007/978-3-319-68155-9_16,Conference paper
A comparative study of hash based approximate nearest neighbor learning and its application in image retrieval,Artificial Intelligence Review,,,,10.1007/s10462-017-9591-1,P. ArulmozhiS. Abirami,2017,https://link.springer.com/article/10.1007/s10462-017-9591-1,Article
Boosting the Hardware-Efficiency of Cascade Support Vector Machines for Embedded Classification Applications,International Journal of Parallel Programming,,,,10.1007/s10766-017-0514-1,Christos KyrkouTheocharis TheocharidesChristos-Savvas BouganisMarios Polycarpou,2017,https://link.springer.com/article/10.1007/s10766-017-0514-1,Article
An Approach to Automatic Performance Prediction for Cloud-Enhanced Mobile Applications with Sparse Data,Journal of Computer Science and Technology,,,,10.1007/s11390-017-1774-3,Wei-Qing LiuJing Li,2017,https://link.springer.com/article/10.1007/s11390-017-1774-3,Article
Analytical Ideas to Improve Daily Demand Forecasts: A Case Study,Intelligent Information and Database Systems,,,,10.1007/978-3-319-54430-4_3,Sougata Deb,2017,https://link.springer.com/chapter/10.1007/978-3-319-54430-4_3,Conference paper
Hashing with Residual Networks for Image Retrieval,Medical Image Computing and Computer Assisted Intervention − MICCAI 2017,,,,10.1007/978-3-319-66179-7_62,Sailesh ConjetiAbhijit Guha RoyAmin KatouzianNassir Navab,2017,https://link.springer.com/chapter/10.1007/978-3-319-66179-7_62,Conference paper
Grouping Users for Quick Recommendations of Text Documents Based on Deep Neural Network,"Security, Privacy, and Anonymity in Computation, Communication, and Storage",,,,10.1007/978-3-319-72395-2_56,Rajendran KarthikaLazarus Jegatha DeborahPandi VijayakumarSivaraman Audithan,2017,https://link.springer.com/chapter/10.1007/978-3-319-72395-2_56,Conference paper
A New Adaptive Learning Algorithm and Its Application to Online Malware Detection,Discovery Science,,,,10.1007/978-3-319-67786-6_2,Ngoc Anh HuynhWee Keong NgKanishka Ariyapala,2017,https://link.springer.com/chapter/10.1007/978-3-319-67786-6_2,Conference paper
Directional Edge Boxes: Exploiting Inner Normal Direction Cues for Effective Object Proposal Generation,Journal of Computer Science and Technology,,,,10.1007/s11390-017-1752-9,Xiang BaiZheng ZhangHong-Yang WangWei Shen,2017,https://link.springer.com/article/10.1007/s11390-017-1752-9,Article
A local and global tour on MOMoT,Software & Systems Modeling,,,,10.1007/s10270-017-0644-3,Robert BillMartin FleckJavier TroyaTanja MayerhoferManuel Wimmer,2017,https://link.springer.com/article/10.1007/s10270-017-0644-3,Article
The next evolution of MDE: a seamless integration of machine learning into domain modeling,Software & Systems Modeling,,,,10.1007/s10270-017-0600-2,Thomas HartmannAssaad MoawadFrancois FouquetYves Le Traon,2017,https://link.springer.com/article/10.1007/s10270-017-0600-2,Article
Length-Changeable Incremental Extreme Learning Machine,Journal of Computer Science and Technology,,,,10.1007/s11390-017-1746-7,You-Xi WuDong LiuHe Jiang,2017,https://link.springer.com/article/10.1007/s11390-017-1746-7,Article
