Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Non-goal oriented dialogue agents: state of the art, dataset, and evaluation",Artificial Intelligence Review,,,,10.1007/s10462-020-09848-z,Akanksha MehndirattaKrishna Asawa,2020,https://link.springer.com/article/10.1007/s10462-020-09848-z,Article
30th Anniversary of <i>Applied Intelligence</i>: A combination of bibliometrics and thematic analysis using <i>SciMAT</i>,Applied Intelligence,,,,10.1007/s10489-021-02584-z,J. R. López-RoblesM. J. CoboM. Gutiérrez-SalcedoM. A. Martínez-SánchezN. K. Gamboa-RosalesE. Herrera-Viedma,2021,https://link.springer.com/article/10.1007/s10489-021-02584-z,Article
Anytime and Efficient Coalition Formation with Spatial and Temporal Constraints,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_38,Luca CapezzutoDanesh TaraporeSarvapali Ramchurn,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_38,Conference paper
GAMA: Graph Attention Multi-agent reinforcement learning algorithm for cooperation,Applied Intelligence,,,,10.1007/s10489-020-01755-8,Haoqiang ChenYadong LiuZongtan ZhouDewen HuMing Zhang,2020,https://link.springer.com/article/10.1007/s10489-020-01755-8,Article
AI Technologies for Delivering Government Services to Citizens: Benefits and Challenges,The Role of Digital Technologies in Shaping the Post-Pandemic World,,,,10.1007/978-3-031-15342-6_4,Ibrahim MohamadLaurie HughesYogesh K. DwivediAli Abdallah Alalwan,2022,https://link.springer.com/chapter/10.1007/978-3-031-15342-6_4,Conference paper
Automatically running experiments on checking multi-party contracts,Artificial Intelligence and Law,,,,10.1007/s10506-020-09276-y,Adilson Luiz BonifacioWellington Aparecido Della Mura,2020,https://link.springer.com/article/10.1007/s10506-020-09276-y,Article
On One Bicriterion Discrete Optimization Problem and a Hybrid Ant Colony Algorithm for Its Approximate Solution,Advances in Swarm Intelligence,,,,10.1007/978-3-030-78743-1_26,Yurii A. MezentsevNikita Y. Chubko,2021,https://link.springer.com/chapter/10.1007/978-3-030-78743-1_26,Conference paper
Learning Behavioral Rules from Multi-Agent Simulations for Optimizing Hospital Processes,Multi-disciplinary Trends in Artificial Intelligence,,,,10.1007/978-3-030-80253-0_2,Daan ApeldoornLars HadidiTorsten Panholzer,2021,https://link.springer.com/chapter/10.1007/978-3-030-80253-0_2,Conference paper
Can Artificial Intelligence Effectively Support Sustainable Development?,Artificial Intelligence for Knowledge Management,,,,10.1007/978-3-030-80847-1_10,Eunika Mercier-Laurent,2021,https://link.springer.com/chapter/10.1007/978-3-030-80847-1_10,Conference paper
A Socio-psychological Approach to Simulate Trust and Reputation in Modal Choices,PRIMA 2020: Principles and Practice of Multi-Agent Systems,,,,10.1007/978-3-030-69322-0_3,Khoa NguyenRené Schumann,2021,https://link.springer.com/chapter/10.1007/978-3-030-69322-0_3,Conference paper
Efficient policy detecting and reusing for non-stationarity in Markov games,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09480-9,Yan ZhengJianye HaoZongzhang ZhangZhaopeng MengTianpei YangYanran LiChangjie Fan,2020,https://link.springer.com/article/10.1007/s10458-020-09480-9,Article
A subgradient-based neural network to constrained distributed convex optimization,Neural Computing and Applications,,,,10.1007/s00521-022-07003-z,Zhe WeiWenwen JiaWei BianSitian Qin,2022,https://link.springer.com/article/10.1007/s00521-022-07003-z,Article
Interpretable Privacy-Preserving Collaborative Deep Learning for&#xa0;Taxi Trip Duration Forecasting,"Smart Cities, Green Technologies, and Intelligent Transport Systems",,,,10.1007/978-3-031-17098-0_20,Jelena Fiosina,2022,https://link.springer.com/chapter/10.1007/978-3-031-17098-0_20,Conference paper
"FP-SMA: an adaptive, fluctuant population strategy for slime mould algorithm",Neural Computing and Applications,,,,10.1007/s00521-022-07034-6,Jassim AlfadhliAli JaraghMohammad Gh. AlfailakawiImtiaz Ahmad,2022,https://link.springer.com/article/10.1007/s00521-022-07034-6,Article
Testing Multiagent Systems Under Organizational Model $$\mathcal {M}$$ oise Using a Test Adequacy Criterion Based on State Transition Path,Intelligent Systems,,,,10.1007/978-3-030-61380-8_11,Ricardo Arend MachadoEder Mateus Gonçalves,2020,https://link.springer.com/chapter/10.1007/978-3-030-61380-8_11,Conference paper
Simulation of Passenger Behavior in Virtual Subway Station Based on Multi-Agent,Data Science,,,,10.1007/978-981-15-7984-4_29,Yan LiZequn LiFengting YanYu WeiLinghong KongZhicai ShiLei Qiao,2020,https://link.springer.com/chapter/10.1007/978-981-15-7984-4_29,Conference paper
Privacy-Preserving Dialogues Between Agents: A Contract-Based Incentive Mechanism for Distributed Meeting Scheduling,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_19,Boya DiNicholas R. Jennings,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_19,Conference paper
Robots beyond Science Fiction: mutual learning in human–robot interaction on the way to participatory approaches,AI & SOCIETY,,,,10.1007/s00146-021-01209-w,Astrid WeissKatta Spiel,2021,https://link.springer.com/article/10.1007/s00146-021-01209-w,Article
Supervised Machine Learning for&#xa0;Automatic Assessment of Free-Text Answers,Advances in Soft Computing,,,,10.1007/978-3-030-89820-5_1,Fabio Gomes RochaGuillermo RodriguezEli Emanuel F. AndradeAdolfo GuimarãesVitor GonçalvesRosimeri F. Sabino,2021,https://link.springer.com/chapter/10.1007/978-3-030-89820-5_1,Conference paper
Towards More Explicit Interaction Modelling in Agent-Based Simulation Using Affordance Schemata,KI 2021: Advances in Artificial Intelligence,,,,10.1007/978-3-030-87626-5_24,Franziska KlüglSabine Timpf,2021,https://link.springer.com/chapter/10.1007/978-3-030-87626-5_24,Conference paper
Lyapunov-Based Reinforcement Learning for Decentralized Multi-agent Control,Distributed Artificial Intelligence,,,,10.1007/978-3-030-64096-5_5,Qingrui ZhangHao DongWei Pan,2020,https://link.springer.com/chapter/10.1007/978-3-030-64096-5_5,Conference paper
Consensus-Based Algorithms for&#xa0;Controlling Swarms of Unmanned Aerial&#xa0;Vehicles,"Ad-Hoc, Mobile, and Wireless Networks",,,,10.1007/978-3-030-61746-2_7,Raffaele CarliGraziana CavoneNicola EpicocoMario Di FerdinandoPaolo ScarabaggioMariagrazia Dotoli,2020,https://link.springer.com/chapter/10.1007/978-3-030-61746-2_7,Conference paper
Multi-agent Spatial SIR-Based Modeling and Simulation of Infection Spread Management,Computational Science – ICCS 2021,,,,10.1007/978-3-030-77967-2_37,Amelia BădicăCostin BădicăMaria GanzhaMirjana IvanovićMarcin Paprzycki,2021,https://link.springer.com/chapter/10.1007/978-3-030-77967-2_37,Conference paper
Causal Based Action Selection Policy for Reinforcement Learning,Advances in Computational Intelligence,,,,10.1007/978-3-030-89817-5_16,Ivan Feliciano-AvelinoArquímides Méndez-MolinaEduardo F. MoralesL. Enrique Sucar,2021,https://link.springer.com/chapter/10.1007/978-3-030-89817-5_16,Conference paper
Artificial intelligence applied to the production of high-added-value dinoflagellates toxins,AI & SOCIETY,,,,10.1007/s00146-020-00959-3,Jean-louis Kraus,2020,https://link.springer.com/article/10.1007/s00146-020-00959-3,Article
Characterising Deception in&#xa0;AI: A&#xa0;Survey,Deceptive AI,,,,10.1007/978-3-030-91779-1_1,Peta MastersWally SmithLiz SonenbergMichael Kirley,2021,https://link.springer.com/chapter/10.1007/978-3-030-91779-1_1,Conference paper
Phototropic algorithm for global optimisation problems,Applied Intelligence,,,,10.1007/s10489-020-02105-4,Vinod Chandra S. S.Anand Hareendran S.,2021,https://link.springer.com/article/10.1007/s10489-020-02105-4,Article
Optimal time-based strategy for automated negotiation,Applied Intelligence,,,,10.1007/s10489-022-03662-6,Yasser Mohammad,2022,https://link.springer.com/article/10.1007/s10489-022-03662-6,Article
A survey on deep reinforcement learning for audio-based applications,Artificial Intelligence Review,,,,10.1007/s10462-022-10224-2,Siddique LatifHeriberto CuayáhuitlFarrukh PervezFahad ShamshadHafiz Shehbaz AliErik Cambria,2022,https://link.springer.com/article/10.1007/s10462-022-10224-2,Article
Unsupervised Continual Learning via&#xa0;Self-adaptive Deep Clustering Approach,Continual Semi-Supervised Learning,,,,10.1007/978-3-031-17587-9_4,Mahardhika PratamaAndri AshfahaniEdwin Lughofer,2022,https://link.springer.com/chapter/10.1007/978-3-031-17587-9_4,Conference paper
FedPrune: Personalized and&#xa0;Communication-Efficient Federated Learning on&#xa0;Non-IID Data,Neural Information Processing,,,,10.1007/978-3-030-92307-5_50,Yang LiuYi ZhaoGuangmeng ZhouKe Xu,2021,https://link.springer.com/chapter/10.1007/978-3-030-92307-5_50,Conference paper
Collective decision-making for dynamic environments with visual occlusions,Swarm Intelligence,,,,10.1007/s11721-021-00200-x,Fan JiangHui ChengGuanrong Chen,2021,https://link.springer.com/article/10.1007/s11721-021-00200-x,Article
PoVaBiA: A Multi-agent Decision-Making Support Tool for&#xa0;Organic Waste Management,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_39,Christelle HatikMehdi MedmounRémy CourdierJean-Christophe Soulié,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_39,Conference paper
Evaluation-function modeling with multi-layered perceptron for RoboCup soccer 2D simulation,Artificial Life and Robotics,,,,10.1007/s10015-020-00602-w,Takuya FukushimaTomoharu NakashimaHidehisa Akiyama,2020,https://link.springer.com/article/10.1007/s10015-020-00602-w,Article
The JaCa-Android Framework for&#xa0;Programming BDI-Based Personal Agents on Mobile Devices,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_7,Angelo CroattiAlessandro Ricci,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_7,Conference paper
Convergence of the Reinforcement Learning Mechanism Applied to the Channel Detection Sequence Problem,"Optimization, Learning Algorithms and Applications",,,,10.1007/978-3-030-91885-9_30,André Mendes,2021,https://link.springer.com/chapter/10.1007/978-3-030-91885-9_30,Conference paper
Polynomial Algorithms for Synthesizing Specific Classes of Optimal Block-Structured Processes,Computational Collective Intelligence,,,,10.1007/978-3-030-88081-1_25,Costin BădicăAlexandru Popa,2021,https://link.springer.com/chapter/10.1007/978-3-030-88081-1_25,Conference paper
Deep Learning Neural Network for Unconventional Images Classification,Neural Processing Letters,,,,10.1007/s11063-020-10238-3,Wei XuHamid ParvinHadi Izadparast,2020,https://link.springer.com/article/10.1007/s11063-020-10238-3,Article
From Feature Selection to Continuous Optimization,Artificial Evolution,,,,10.1007/978-3-030-45715-0_1,Hojjat RakhshaniLhassane IdoumgharJulien LepagnotMathieu Brévilliers,2020,https://link.springer.com/chapter/10.1007/978-3-030-45715-0_1,Conference paper
Decision Support Systems Based on Multi-agent Simulation for Spatial Design and Management of a Built Environment: The Case Study of Hospitals,Computational Science and Its Applications – ICCSA 2020,,,,10.1007/978-3-030-58808-3_25,Dario EspositoDavide SchaumannDomenico CamardaYehuda E. Kalay,2020,https://link.springer.com/chapter/10.1007/978-3-030-58808-3_25,Conference paper
Modular design patterns for hybrid learning and reasoning systems,Applied Intelligence,,,,10.1007/s10489-021-02394-3,Michael van BekkumMaaike de BoerFrank van HarmelenAndré Meyer-VitaliAnnette ten Teije,2021,https://link.springer.com/article/10.1007/s10489-021-02394-3,Article
Understandable Teams of Pepper Robots,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_43,Avinash Kumar SinghNeha BaranwalKai-Florian RichterThomas HellströmSuna Bensch,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_43,Conference paper
MoReXAI - A Model to Reason About the eXplanation Design in AI Systems,Artificial Intelligence in HCI,,,,10.1007/978-3-031-05643-7_9,Niltemberg de Oliveira CarvalhoAndréia Libório SampaioDavi Romero de Vasconcelos,2022,https://link.springer.com/chapter/10.1007/978-3-031-05643-7_9,Conference paper
Newspaper article-based agent control in smart city simulations,Human-centric Computing and Information Sciences,,,,10.1186/s13673-020-00252-8,Euhee KimSejun JangShuyu LiYunsick Sung,2020,https://link.springer.com/article/10.1186/s13673-020-00252-8,Article
On nash equilibria in normal-form games with vectorial payoffs,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-022-09582-6,Willem RöpkeDiederik M. RoijersAnn NowéRoxana Rădulescu,2022,https://link.springer.com/article/10.1007/s10458-022-09582-6,Article
Automatic Management of Cloud Applications with Use of Proximal Policy Optimization,Computational Science – ICCS 2020,,,,10.1007/978-3-030-50371-0_6,Włodzimierz FunikaPaweł KoperekJacek Kitowski,2020,https://link.springer.com/chapter/10.1007/978-3-030-50371-0_6,Conference paper
Design and applications of an advanced hybrid meta-heuristic algorithm for optimization problems,Artificial Intelligence Review,,,,10.1007/s10462-021-09962-6,Raghav Prasad ParouhaPooja Verma,2021,https://link.springer.com/article/10.1007/s10462-021-09962-6,Article
A Multi-agent Evaluation of Traffic Light&#xa0;Models,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_46,Philippe MathieuAntoine NongaillardAlexandre Thery,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_46,Conference paper
Understandable Collaborating Robot Teams,"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Trust-worthiness. The PAAMS Collection",,,,10.1007/978-3-030-51999-5_14,Avinash Kumar SinghNeha BaranwalKai-Florian RichterThomas HellströmSuna Bensch,2020,https://link.springer.com/chapter/10.1007/978-3-030-51999-5_14,Conference paper
Smart Animal Detection and Counting Framework for Monitoring Livestock in an Autonomous Unmanned Ground Vehicle Using Restricted Supervised Learning and Image Fusion,Neural Processing Letters,,,,10.1007/s11063-021-10439-4,S. Divya MeenaL. Agilandeeswari,2021,https://link.springer.com/article/10.1007/s11063-021-10439-4,Article
Behavior Optimization in Large Distributed Systems Modeled by Cellular Automata,Parallel Problem Solving from Nature – PPSN XVI,,,,10.1007/978-3-030-58112-1_47,Franciszek SeredyńskiJakub Gąsior,2020,https://link.springer.com/chapter/10.1007/978-3-030-58112-1_47,Conference paper
Secure Discrete-Time Linear-Quadratic Mean-Field Games,Decision and Game Theory for Security,,,,10.1007/978-3-030-64793-3_11,Muhammad Aneeq uz ZamanSujay BhattTamer Başar,2020,https://link.springer.com/chapter/10.1007/978-3-030-64793-3_11,Conference paper
A Multi-Agent Spatial Logic for Scenario-Based Decision Modeling and Verification in Platoon Systems,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1565-8,Jingwen XuYanhong HuangJianqi ShiShengchao Qin,2021,https://link.springer.com/article/10.1007/s11390-021-1565-8,Article
"Multilevel thresholding image segmentation using meta-heuristic optimization algorithms: comparative analysis, open challenges and new trends",Applied Intelligence,,,,10.1007/s10489-022-04064-4,Laith AbualigahKhaled H. AlmotairiMohamed Abd Elaziz,2022,https://link.springer.com/article/10.1007/s10489-022-04064-4,Article
Policy Adaptive Multi-agent Deep Deterministic Policy Gradient,PRIMA 2020: Principles and Practice of Multi-Agent Systems,,,,10.1007/978-3-030-69322-0_11,Yixiang WangFeng Wu,2021,https://link.springer.com/chapter/10.1007/978-3-030-69322-0_11,Conference paper
Multi-agent Control of Industrial Robot Vacuum Cleaners,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-66534-0_6,Joe CollenetteBrian Logan,2020,https://link.springer.com/chapter/10.1007/978-3-030-66534-0_6,Conference paper
AGADE Traffic 2.0 - A Knowledge-Based Approach for Multi-agent Traffic Simulations,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_38,Jannik GeyerJohannes NguyenThomas FarrenkopfMichael Guckert,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_38,Conference paper
"Specification, Synthesis and Validation of Strategies for Collaborative Embedded Systems","Leveraging Applications of Formal Methods, Verification and Validation: Applications",,,,10.1007/978-3-030-61467-6_23,Bernd-Holger Schlingloff,2020,https://link.springer.com/chapter/10.1007/978-3-030-61467-6_23,Conference paper
Value-Alignment Equilibrium in&#xa0;Multiagent Systems,"Trustworthy AI - Integrating Learning, Optimization and Reasoning",,,,10.1007/978-3-030-73959-1_17,Nieves MontesCarles Sierra,2021,https://link.springer.com/chapter/10.1007/978-3-030-73959-1_17,Conference paper
Improving FIFA Player Agents Decision-Making Architectures Based on Convolutional Neural Networks Through Evolutionary Techniques,Intelligent Systems,,,,10.1007/978-3-030-61377-8_26,Matheus Prado Prandini FariaRita Maria Silva JuliaLídia Bononi Paiva Tomaz,2020,https://link.springer.com/chapter/10.1007/978-3-030-61377-8_26,Conference paper
Exploring the Effects of Role Design on Agent Learning,KI 2020: Advances in Artificial Intelligence,,,,10.1007/978-3-030-58285-2_14,Lukas ReuterJan Ole BerndtIngo J. Timm,2020,https://link.springer.com/chapter/10.1007/978-3-030-58285-2_14,Conference paper
A Study of Recombination Operators for the Cyclic Bandwidth Problem,Artificial Evolution,,,,10.1007/978-3-030-45715-0_14,Jintong RenJin-Kao HaoEduardo Rodriguez-Tello,2020,https://link.springer.com/chapter/10.1007/978-3-030-45715-0_14,Conference paper
Memetic algorithms for training feedforward neural networks: an approach based on gravitational search algorithm,Neural Computing and Applications,,,,10.1007/s00521-020-05131-y,Ricardo García-RódenasLuis Jimenez LinaresJulio Alberto López-Gómez,2020,https://link.springer.com/article/10.1007/s00521-020-05131-y,Article
Using reinforcement learning with external rewards for open-domain natural language generation,Journal of Intelligent Information Systems,,,,10.1007/s10844-020-00626-5,Vidhushini SrinivasanSashank SanthanamSamira Shaikh,2020,https://link.springer.com/article/10.1007/s10844-020-00626-5,Article
Thirty years of <i>Artificial Intelligence and Law</i>: the second decade,Artificial Intelligence and Law,,,,10.1007/s10506-022-09326-7,Giovanni SartorMichał AraszkiewiczKatie AtkinsonFloris BexTom van EngersEnrico FrancesconiHenry PrakkenGiovanni SilenoFrank SchilderAdam WynerTrevor Bench-Capon,2022,https://link.springer.com/article/10.1007/s10506-022-09326-7,Article
Multi-agents Ultimatum Game with Reinforcement Learning,"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Trust-worthiness. The PAAMS Collection",,,,10.1007/978-3-030-51999-5_22,Tangui Le GléauXavier MarjouTayeb LemloumaBenoit Radier,2020,https://link.springer.com/chapter/10.1007/978-3-030-51999-5_22,Conference paper
A survey on the use of machine learning methods in context-aware middlewares for human activity recognition,Artificial Intelligence Review,,,,10.1007/s10462-021-10094-0,Leandro MirandaJosé ViterboFlávia Bernardini,2021,https://link.springer.com/article/10.1007/s10462-021-10094-0,Article
Diagnosis of COVID-19 Pneumonia via a Novel Deep Learning Architecture,Journal of Computer Science and Technology,,,,10.1007/s11390-020-0679-8,Xin ZhangSiyuan LuShui-Hua WangXiang YuSu-Jing WangLun YaoYi PanYu-Dong Zhang,2022,https://link.springer.com/article/10.1007/s11390-020-0679-8,Article
Security Games with Insider Threats,Decision and Game Theory for Security,,,,10.1007/978-3-030-64793-3_28,Derya Cansever,2020,https://link.springer.com/chapter/10.1007/978-3-030-64793-3_28,Conference paper
FIT BUT: Rational Agents in the Multi-Agent Programming Contest,The Multi-Agent Programming Contest 2021,,,,10.1007/978-3-030-88549-6_2,Vaclav UhlirFrantisek ZborilFrantisek Vidensky,2021,https://link.springer.com/chapter/10.1007/978-3-030-88549-6_2,Conference paper
Point Based Solution Method for&#xa0;Communicative IPOMDPs,Multi-Agent Systems,,,,10.1007/978-3-030-82254-5_15,Sarit AdhikariPiotr Gmytrasiewicz,2021,https://link.springer.com/chapter/10.1007/978-3-030-82254-5_15,Conference paper
A Decentralized Token-Based Negotiation Approach for Multi-Agent Path Finding,Multi-Agent Systems,,,,10.1007/978-3-030-82254-5_16,Cihan EranM. Onur KeskinFurkan CantürkReyhan Aydoğan,2021,https://link.springer.com/chapter/10.1007/978-3-030-82254-5_16,Conference paper
Gesture-Timbre Space: Multidimensional Feature Mapping Using Machine Learning and Concatenative Synthesis,"Perception, Representations, Image, Sound, Music",,,,10.1007/978-3-030-70210-6_39,Michael ZbyszyńskiBalandino Di DonatoFederico Ghelli VisiAtau Tanaka,2021,https://link.springer.com/chapter/10.1007/978-3-030-70210-6_39,Conference paper
Multi-agent Approach to Modeling the Dynamics of Urban Processes (on the Example of Urban Movements),Electronic Governance and Open Society: Challenges in Eurasia,,,,10.1007/978-3-030-39296-3_18,Danila ParyginAndrey UsovSergey BurovNatalia SadovnikovaPavel OstroukhovAlena Pyannikova,2020,https://link.springer.com/chapter/10.1007/978-3-030-39296-3_18,Conference paper
A Bayesian Interpretation of the Monty Hall Problem with Epistemic Uncertainty,Modeling Decisions for Artificial Intelligence,,,,10.1007/978-3-030-85529-1_8,Cristina ManfredottiPaolo Viappiani,2021,https://link.springer.com/chapter/10.1007/978-3-030-85529-1_8,Conference paper
Machine Learning Modeling of Human Activity Using PPG Signals,Computational Collective Intelligence,,,,10.1007/978-3-030-63007-2_42,Anastasios Panagiotis PsathasAntonios PapaleonidasLazaros Iliadis,2020,https://link.springer.com/chapter/10.1007/978-3-030-63007-2_42,Conference paper
The Requirement Gatherers’ Approach to the 2019 Multi-Agent Programming Contest Scenario,The Multi-Agent Programming Contest 2019,,,,10.1007/978-3-030-59299-8_5,Michael VezinaBabak Esfandiari,2020,https://link.springer.com/chapter/10.1007/978-3-030-59299-8_5,Conference paper
An Online Learning Approach to a Multi-player N-armed Functional Bandit,Numerical Computations: Theory and Algorithms,,,,10.1007/978-3-030-40616-5_41,Sam O’NeillOvidiu BagdasarAntonio Liotta,2020,https://link.springer.com/chapter/10.1007/978-3-030-40616-5_41,Conference paper
An effective NIDS framework based on a comprehensive survey of feature optimization and classification techniques,Neural Computing and Applications,,,,10.1007/s00521-021-06093-5,Pankaj Kumar KeserwaniMahesh Chandra GovilEmmanuel S. Pilli,2021,https://link.springer.com/article/10.1007/s00521-021-06093-5,Article
Neural Text Categorization with Transformers for Learning Portuguese as a Second Language,Progress in Artificial Intelligence,,,,10.1007/978-3-030-86230-5_56,Rodrigo SantosJoão RodriguesAntónio BrancoRui Vaz,2021,https://link.springer.com/chapter/10.1007/978-3-030-86230-5_56,Conference paper
IoT authentication model with optimized deep Q network for attack detection and mitigation,International Journal of Intelligent Robotics and Applications,,,,10.1007/s41315-022-00227-1,Supriya PalekarY. Radhika,2022,https://link.springer.com/article/10.1007/s41315-022-00227-1,Article
MASDES-DWMV: Model for Dynamic Ensemble Selection Based on Multiagent System and Dynamic Weighted Majority Voting,Advances in Computational Intelligence,,,,10.1007/978-3-030-60887-3_36,Arnoldo UberRicardo Azambuja SilveiraPaulo Jose de Freitas FilhoJulio Cezar UzinskiReinaldo Augusto da Costa Bianchi,2020,https://link.springer.com/chapter/10.1007/978-3-030-60887-3_36,Conference paper
"Artificial Intelligence Technologies in Education: Benefits, Challenges and Strategies of Implementation",Artificial Intelligence for Knowledge Management,,,,10.1007/978-3-030-85001-2_4,Mieczysław L. OwocAgnieszka SawickaPaweł Weichbroth,2021,https://link.springer.com/chapter/10.1007/978-3-030-85001-2_4,Conference paper
Distributing Tasks in Multi-agent Robotic System for Human-Robot Interaction Applications,Interactive Collaborative Robotics,,,,10.1007/978-3-030-60337-3_10,Rinat GalinRoman MeshcheryakovSaniya Kamesheva,2020,https://link.springer.com/chapter/10.1007/978-3-030-60337-3_10,Conference paper
A review of artificial intelligence methods for engineering prognostics and health management with implementation guidelines,Artificial Intelligence Review,,,,10.1007/s10462-022-10260-y,Khanh T. P. NguyenKamal MedjaherDo T. Tran,2022,https://link.springer.com/article/10.1007/s10462-022-10260-y,Article
Applying Max-sum to asymmetric distributed constraint optimization problems,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-019-09436-8,Roie ZivanTomer ParashLiel Cohen-LaviYarden Naveh,2020,https://link.springer.com/article/10.1007/s10458-019-09436-8,Article
Neural Explainable Recommender Model Based on Attributes and Reviews,Journal of Computer Science and Technology,,,,10.1007/s11390-020-0152-8,Yu-Yao LiuBo YangHong-Bin PeiJing Huang,2020,https://link.springer.com/article/10.1007/s11390-020-0152-8,Article
DMADRL: A Distributed Multi-agent Deep Reinforcement Learning Algorithm for Cognitive Offloading in Dynamic MEC Networks,Neural Processing Letters,,,,10.1007/s11063-022-10811-y,Meng YiPeng YangMiao DuRuochen Ma,2022,https://link.springer.com/article/10.1007/s11063-022-10811-y,Article
Memetic quantum optimization algorithm with levy flight for high dimension function optimization,Applied Intelligence,,,,10.1007/s10489-022-03429-z,Jin YangYongming CaiDeyu TangWei ChenLingzhi Hu,2022,https://link.springer.com/article/10.1007/s10489-022-03429-z,Article
Learning multi-agent communication with double attentional deep reinforcement learning,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-020-09455-w,Hangyu MaoZhengchao ZhangZhen XiaoZhibo GongYan Ni,2020,https://link.springer.com/article/10.1007/s10458-020-09455-w,Article
A Consensus-Based Load-Balancing Algorithm for Sharded Blockchains,Future Data and Security Engineering,,,,10.1007/978-3-030-91387-8_16,M. ToulouseH. K. DaiQ. L. Nguyen,2021,https://link.springer.com/chapter/10.1007/978-3-030-91387-8_16,Conference paper
Determinants and Barriers of Artificial Intelligence Adoption – A Literature Review,Re-imagining Diffusion and Adoption of Information Technology and Systems: A Continuing Conversation,,,,10.1007/978-3-030-64849-7_9,Jayanthi RadhakrishnanManojit Chattopadhyay,2020,https://link.springer.com/chapter/10.1007/978-3-030-64849-7_9,Conference paper
Multiple ACO-based method for solving dynamic MSMD traffic routing problem in connected vehicles,Neural Computing and Applications,,,,10.1007/s00521-020-05402-8,Tri-Hai NguyenJason J. Jung,2020,https://link.springer.com/article/10.1007/s00521-020-05402-8,Article
Automated Nonlinked Two-Vehicle Towing System,Information and Software Technologies,,,,10.1007/978-3-030-88304-1_11,Yaqin WangMatthew VieleAnthony H. SmithJohn A. SpringerEric T. Matson,2021,https://link.springer.com/chapter/10.1007/978-3-030-88304-1_11,Conference paper
Multi-agent Oriented Framework for University Course Timetable Scheduling,Intelligent Technologies and Applications,,,,10.1007/978-981-15-5232-8_67,Sehrish Munawar CheemaRukhsar ShafiqShahid SaleemSyed Zeeshan Hussain ShahAnees Baqir,2020,https://link.springer.com/chapter/10.1007/978-981-15-5232-8_67,Conference paper
Strategic Voting in Negotiating Teams,Algorithmic Decision Theory,,,,10.1007/978-3-030-87756-9_14,Leora SchmerlerNoam Hazon,2021,https://link.springer.com/chapter/10.1007/978-3-030-87756-9_14,Conference paper
Privacy leakage of search-based multi-agent planning algorithms,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-022-09568-4,Michal ŠtolbaMichaela UrbanovskáAntonín Komenda,2022,https://link.springer.com/article/10.1007/s10458-022-09568-4,Article
Financial Forecasting via Deep-Learning and Machine-Learning Tools over Two-Dimensional Objects Transformed from Time Series,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-030-86271-8_46,Alessandro BaldoAlfredo CuzzocreaEdoardo FaddaPablo G. Bringas,2021,https://link.springer.com/chapter/10.1007/978-3-030-86271-8_46,Conference paper
An Approach to Intelligent Control Public Transportation System Using a Multi-agent System,Enterprise Information Systems,,,,10.1007/978-3-030-75418-1_12,Nabil MorriSameh HadouajLamjed Ben Said,2021,https://link.springer.com/chapter/10.1007/978-3-030-75418-1_12,Conference paper
Coalition Formation Problem: A Group Dynamics Inspired Swarming Method,Swarm Intelligence,,,,10.1007/978-3-030-60376-2_22,Mickaël BettinelliMichel OccelloDamien Genthial,2020,https://link.springer.com/chapter/10.1007/978-3-030-60376-2_22,Conference paper
A Structural Approach to Dealing with High Dimensionality Parameter Search Spaces,Towards Autonomous Robotic Systems,,,,10.1007/978-3-030-63486-5_19,Benjamin HawkerRoger K. Moore,2020,https://link.springer.com/chapter/10.1007/978-3-030-63486-5_19,Conference paper
